type	time	latitude	longitude	name	desc
T	2017-07-21 08:27:30	44.956900000	-66.913300000		
T	2017-07-21 08:27:52	44.957900000	-66.911200000		
T	2017-07-21 08:28:14	44.958800000	-66.909100000		
T	2017-07-21 08:28:36	44.959700000	-66.907100000		
T	2017-07-21 08:28:57	44.960700000	-66.905000000		
T	2017-07-21 08:29:19	44.961600000	-66.902900000		
T	2017-07-21 08:29:41	44.962600000	-66.900800000		
T	2017-07-21 08:30:04	44.963500000	-66.898800000		
T	2017-07-21 08:30:26	44.964400000	-66.896600000		
T	2017-07-21 08:30:48	44.965000000	-66.894400000		
T	2017-07-21 08:31:10	44.965600000	-66.892000000		
T	2017-07-21 08:31:31	44.966300000	-66.889700000		
T	2017-07-21 08:31:53	44.966900000	-66.887300000		
T	2017-07-21 08:32:15	44.967500000	-66.884900000		
T	2017-07-21 08:32:38	44.968100000	-66.882400000		
T	2017-07-21 08:33:00	44.968600000	-66.880000000		
T	2017-07-21 08:33:22	44.969200000	-66.877500000		
T	2017-07-21 08:33:44	44.970100000	-66.875400000		
T	2017-07-21 08:34:06	44.971300000	-66.873400000		
T	2017-07-21 08:34:27	44.972000000	-66.871100000		
T	2017-07-21 08:34:49	44.972300000	-66.868500000		
T	2017-07-21 08:35:12	44.972500000	-66.866100000		
T	2017-07-21 08:35:34	44.972700000	-66.863600000		
T	2017-07-21 08:35:54	44.972900000	-66.861100000		
T	2017-07-21 08:36:16	44.973100000	-66.858700000		
T	2017-07-21 08:36:37	44.973400000	-66.856200000		
T	2017-07-21 08:36:58	44.973800000	-66.853800000		
T	2017-07-21 08:37:25	44.974300000	-66.851500000		
T	2017-07-21 08:37:52	44.974900000	-66.849100000		
T	2017-07-21 08:38:14	44.975300000	-66.846700000		
T	2017-07-21 08:38:36	44.975600000	-66.844100000		
T	2017-07-21 08:38:56	44.976100000	-66.841900000		
T	2017-07-21 08:39:15	44.976700000	-66.839700000		
T	2017-07-21 08:39:36	44.977400000	-66.837500000		
T	2017-07-21 08:39:56	44.978100000	-66.835400000		
T	2017-07-21 08:40:16	44.978700000	-66.833100000		
T	2017-07-21 08:40:36	44.979400000	-66.831000000		
T	2017-07-21 08:40:56	44.980100000	-66.828700000		
T	2017-07-21 08:41:16	44.980800000	-66.826500000		
T	2017-07-21 08:41:40	44.981700000	-66.824400000		
T	2017-07-21 08:42:54	44.982600000	-66.822400000		
T	2017-07-21 08:50:16	44.984000000	-66.821200000		
T	2017-07-21 08:56:20	44.983800000	-66.818700000		
T	2017-07-21 08:56:42	44.982600000	-66.817100000		
T	2017-07-21 08:57:04	44.981300000	-66.815300000		
T	2017-07-21 08:57:26	44.980100000	-66.813600000		
T	2017-07-21 08:57:48	44.978800000	-66.811800000		
T	2017-07-21 08:58:10	44.977500000	-66.810100000		
T	2017-07-21 08:58:32	44.976100000	-66.808500000		
T	2017-07-21 08:58:54	44.974800000	-66.806800000		
T	2017-07-21 08:59:16	44.973500000	-66.805100000		
T	2017-07-21 08:59:38	44.972200000	-66.803400000		
T	2017-07-21 09:00:00	44.970800000	-66.801800000		
T	2017-07-21 09:00:22	44.969500000	-66.800100000		
T	2017-07-21 09:00:44	44.968000000	-66.798500000		
T	2017-07-21 09:01:06	44.966600000	-66.797000000		
T	2017-07-21 09:01:28	44.965100000	-66.795500000		
T	2017-07-21 09:01:50	44.963700000	-66.794000000		
T	2017-07-21 09:02:12	44.962200000	-66.792600000		
T	2017-07-21 09:02:34	44.960800000	-66.791000000		
T	2017-07-21 09:02:56	44.959400000	-66.789500000		
T	2017-07-21 09:03:18	44.958000000	-66.788000000		
T	2017-07-21 09:03:39	44.956600000	-66.786300000		
T	2017-07-21 09:04:02	44.955200000	-66.784800000		
T	2017-07-21 09:04:24	44.953800000	-66.783200000		
T	2017-07-21 09:04:46	44.952500000	-66.781500000		
T	2017-07-21 09:05:08	44.951200000	-66.779700000		
T	2017-07-21 09:05:30	44.950000000	-66.777900000		
T	2017-07-21 09:05:52	44.948700000	-66.776100000		
T	2017-07-21 09:06:14	44.947400000	-66.774300000		
T	2017-07-21 09:06:36	44.946100000	-66.772500000		
T	2017-07-21 09:06:58	44.944800000	-66.770800000		
T	2017-07-21 09:07:20	44.943500000	-66.769000000		
T	2017-07-21 09:07:41	44.942200000	-66.767200000		
T	2017-07-21 09:08:03	44.941000000	-66.765300000		
T	2017-07-21 09:08:26	44.939700000	-66.763400000		
T	2017-07-21 09:08:48	44.938500000	-66.761400000		
T	2017-07-21 09:09:10	44.937400000	-66.759500000		
T	2017-07-21 09:09:34	44.936300000	-66.757600000		
T	2017-07-21 09:10:15	44.935300000	-66.755700000		
T	2017-07-21 09:13:28	44.934900000	-66.753400000		
T	2017-07-21 09:18:40	44.934900000	-66.751100000		
T	2017-07-21 09:24:02	44.935100000	-66.748700000		
T	2017-07-21 09:28:38	44.935000000	-66.746400000		
T	2017-07-21 09:29:20	44.933300000	-66.746800000		
T	2017-07-21 09:29:54	44.931700000	-66.747100000		
T	2017-07-21 09:30:29	44.929900000	-66.747500000		
T	2017-07-21 09:31:06	44.928200000	-66.748100000		
T	2017-07-21 09:31:32	44.926500000	-66.748600000		
T	2017-07-21 09:31:54	44.924800000	-66.749100000		
T	2017-07-21 09:32:15	44.923100000	-66.749600000		
T	2017-07-21 09:32:37	44.921400000	-66.750100000		
T	2017-07-21 09:33:00	44.919700000	-66.750600000		
T	2017-07-21 09:33:22	44.918000000	-66.751100000		
T	2017-07-21 09:33:44	44.916300000	-66.751600000		
T	2017-07-21 09:34:05	44.914600000	-66.752000000		
T	2017-07-21 09:34:27	44.912900000	-66.752300000		
T	2017-07-21 09:34:51	44.911100000	-66.752600000		
T	2017-07-21 09:35:13	44.909400000	-66.752900000		
T	2017-07-21 09:35:35	44.907600000	-66.753200000		
T	2017-07-21 09:35:58	44.905900000	-66.753400000		
T	2017-07-21 09:36:20	44.904200000	-66.753800000		
T	2017-07-21 09:36:42	44.902500000	-66.754100000		
T	2017-07-21 09:37:03	44.900800000	-66.754500000		
T	2017-07-21 09:37:25	44.899100000	-66.754800000		
T	2017-07-21 09:37:47	44.897400000	-66.755100000		
T	2017-07-21 09:38:10	44.895700000	-66.755500000		
T	2017-07-21 09:38:32	44.894000000	-66.755800000		
T	2017-07-21 09:38:56	44.892200000	-66.756200000		
T	2017-07-21 09:39:18	44.890500000	-66.756600000		
T	2017-07-21 09:39:39	44.888800000	-66.757000000		
T	2017-07-21 09:40:01	44.887100000	-66.757400000		
T	2017-07-21 09:40:23	44.885400000	-66.757800000		
T	2017-07-21 09:40:47	44.883500000	-66.758200000		
T	2017-07-21 09:41:09	44.881900000	-66.758600000		
T	2017-07-21 09:41:32	44.880200000	-66.759000000		
T	2017-07-21 09:41:56	44.878400000	-66.759300000		
T	2017-07-21 09:42:18	44.876800000	-66.759700000		
T	2017-07-21 09:42:40	44.875100000	-66.760000000		
T	2017-07-21 09:43:02	44.873400000	-66.760200000		
T	2017-07-21 09:43:24	44.871800000	-66.760300000		
T	2017-07-21 09:43:45	44.870100000	-66.760400000		
T	2017-07-21 09:44:07	44.868400000	-66.760500000		
T	2017-07-21 09:44:30	44.866700000	-66.760900000		
T	2017-07-21 09:45:02	44.865000000	-66.761200000		
T	2017-07-21 09:45:46	44.863300000	-66.760900000		
T	2017-07-21 09:57:53	44.864000000	-66.758700000		
T	2017-07-21 09:58:34	44.864500000	-66.756400000		
T	2017-07-21 09:58:59	44.865200000	-66.754200000		
T	2017-07-21 09:59:22	44.866000000	-66.752100000		
T	2017-07-21 09:59:44	44.866900000	-66.750000000		
T	2017-07-21 10:00:06	44.867800000	-66.747900000		
T	2017-07-21 10:00:27	44.868700000	-66.745800000		
T	2017-07-21 10:00:50	44.869700000	-66.743700000		
T	2017-07-21 10:01:12	44.870600000	-66.741600000		
T	2017-07-21 10:01:33	44.871400000	-66.739400000		
T	2017-07-21 10:01:55	44.872000000	-66.737100000		
T	2017-07-21 10:02:18	44.872400000	-66.734700000		
T	2017-07-21 10:02:40	44.872700000	-66.732200000		
T	2017-07-21 10:03:02	44.873000000	-66.729700000		
T	2017-07-21 10:03:24	44.873400000	-66.727300000		
T	2017-07-21 10:03:46	44.873800000	-66.724800000		
T	2017-07-21 10:04:05	44.874500000	-66.722700000		
T	2017-07-21 10:04:28	44.875300000	-66.720400000		
T	2017-07-21 10:04:50	44.876200000	-66.718200000		
T	2017-07-21 10:05:12	44.877200000	-66.716000000		
T	2017-07-21 10:05:31	44.878100000	-66.714000000		
T	2017-07-21 10:05:53	44.879100000	-66.711900000		
T	2017-07-21 10:06:15	44.880100000	-66.709700000		
T	2017-07-21 10:06:38	44.881100000	-66.707600000		
T	2017-07-21 10:07:00	44.882000000	-66.705500000		
T	2017-07-21 10:07:22	44.883000000	-66.703500000		
T	2017-07-21 10:07:44	44.883900000	-66.701300000		
T	2017-07-21 10:08:05	44.884900000	-66.699200000		
T	2017-07-21 10:08:27	44.885900000	-66.697000000		
T	2017-07-21 10:08:49	44.886900000	-66.694900000		
T	2017-07-21 10:09:12	44.887900000	-66.692700000		
T	2017-07-21 10:09:34	44.888800000	-66.690500000		
T	2017-07-21 10:09:56	44.889500000	-66.688200000		
T	2017-07-21 10:10:20	44.890000000	-66.686000000		
T	2017-07-21 10:11:44	44.890600000	-66.683700000		
T	2017-07-21 10:17:06	44.891700000	-66.682000000		
T	2017-07-21 10:23:44	44.893000000	-66.680500000		
T	2017-07-21 10:25:45	44.893100000	-66.678200000		
T	2017-07-21 10:26:09	44.891800000	-66.676400000		
T	2017-07-21 10:26:32	44.890500000	-66.674900000		
T	2017-07-21 10:26:54	44.889100000	-66.673400000		
T	2017-07-21 10:27:16	44.887700000	-66.672000000		
T	2017-07-21 10:27:38	44.886400000	-66.670600000		
T	2017-07-21 10:28:00	44.885000000	-66.669200000		
T	2017-07-21 10:28:21	44.883600000	-66.667900000		
T	2017-07-21 10:28:43	44.882200000	-66.666500000		
T	2017-07-21 10:29:06	44.880900000	-66.665100000		
T	2017-07-21 10:29:28	44.879500000	-66.663700000		
T	2017-07-21 10:29:50	44.878100000	-66.662200000		
T	2017-07-21 10:30:12	44.876700000	-66.660900000		
T	2017-07-21 10:30:34	44.875300000	-66.659500000		
T	2017-07-21 10:30:56	44.874000000	-66.658100000		
T	2017-07-21 10:31:17	44.872800000	-66.656400000		
T	2017-07-21 10:31:39	44.871600000	-66.654500000		
T	2017-07-21 10:32:02	44.870400000	-66.652800000		
T	2017-07-21 10:32:24	44.869100000	-66.651100000		
T	2017-07-21 10:32:46	44.867800000	-66.649400000		
T	2017-07-21 10:33:08	44.866600000	-66.647700000		
T	2017-07-21 10:33:30	44.865400000	-66.645900000		
T	2017-07-21 10:33:51	44.864200000	-66.644200000		
T	2017-07-21 10:34:13	44.863100000	-66.642400000		
T	2017-07-21 10:34:36	44.861900000	-66.640700000		
T	2017-07-21 10:34:58	44.860700000	-66.639000000		
T	2017-07-21 10:35:20	44.859400000	-66.637300000		
T	2017-07-21 10:35:42	44.858200000	-66.635600000		
T	2017-07-21 10:36:04	44.857000000	-66.633800000		
T	2017-07-21 10:36:25	44.855800000	-66.632100000		
T	2017-07-21 10:36:48	44.854600000	-66.630400000		
T	2017-07-21 10:37:10	44.853300000	-66.628700000		
T	2017-07-21 10:37:31	44.852100000	-66.626900000		
T	2017-07-21 10:37:53	44.850900000	-66.625200000		
T	2017-07-21 10:38:16	44.849600000	-66.623500000		
T	2017-07-21 10:38:37	44.848400000	-66.621700000		
T	2017-07-21 10:38:59	44.847400000	-66.619700000		
T	2017-07-21 10:39:21	44.846700000	-66.617500000		
T	2017-07-21 10:40:08	44.845900000	-66.615400000		
T	2017-07-21 10:52:38	44.845800000	-66.613000000		
T	2017-07-21 10:53:12	44.844600000	-66.611200000		
T	2017-07-21 10:53:41	44.843400000	-66.609300000		
T	2017-07-21 10:54:04	44.842200000	-66.607500000		
T	2017-07-21 10:54:26	44.841100000	-66.605600000		
T	2017-07-21 10:54:48	44.839900000	-66.603800000		
T	2017-07-21 10:55:10	44.838700000	-66.601900000		
T	2017-07-21 10:55:32	44.837500000	-66.600000000		
T	2017-07-21 10:55:53	44.836300000	-66.598200000		
T	2017-07-21 10:56:15	44.835100000	-66.596300000		
T	2017-07-21 10:56:37	44.833800000	-66.594400000		
T	2017-07-21 10:57:00	44.832600000	-66.592500000		
T	2017-07-21 10:57:22	44.831400000	-66.590600000		
T	2017-07-21 10:57:44	44.830200000	-66.588800000		
T	2017-07-21 10:58:06	44.828900000	-66.586900000		
T	2017-07-21 10:58:27	44.827700000	-66.585100000		
T	2017-07-21 10:58:49	44.826500000	-66.583200000		
T	2017-07-21 10:59:10	44.825300000	-66.581500000		
T	2017-07-21 10:59:31	44.824000000	-66.579700000		
T	2017-07-21 10:59:53	44.822800000	-66.577800000		
T	2017-07-21 11:00:15	44.821500000	-66.576000000		
T	2017-07-21 11:00:37	44.820300000	-66.574100000		
T	2017-07-21 11:00:59	44.819000000	-66.572300000		
T	2017-07-21 11:01:22	44.817700000	-66.570400000		
T	2017-07-21 11:01:44	44.816500000	-66.568600000		
T	2017-07-21 11:02:06	44.815300000	-66.566700000		
T	2017-07-21 11:02:27	44.814100000	-66.564800000		
T	2017-07-21 11:02:49	44.813000000	-66.563000000		
T	2017-07-21 11:03:11	44.811800000	-66.561200000		
T	2017-07-21 11:03:33	44.810500000	-66.559300000		
T	2017-07-21 11:03:55	44.809300000	-66.557500000		
T	2017-07-21 11:04:15	44.808200000	-66.555800000		
T	2017-07-21 11:04:37	44.806900000	-66.554000000		
T	2017-07-21 11:04:59	44.805700000	-66.552100000		
T	2017-07-21 11:05:21	44.804500000	-66.550400000		
T	2017-07-21 11:05:43	44.803300000	-66.548600000		
T	2017-07-21 11:06:06	44.802100000	-66.546900000		
T	2017-07-21 11:07:55	44.801100000	-66.545100000		
T	2017-07-21 11:20:21	44.801500000	-66.542800000		
T	2017-07-21 11:20:45	44.800300000	-66.540800000		
T	2017-07-21 11:21:07	44.799500000	-66.538600000		
T	2017-07-21 11:21:29	44.798500000	-66.536700000		
T	2017-07-21 11:21:51	44.797200000	-66.535000000		
T	2017-07-21 11:22:13	44.795900000	-66.533300000		
T	2017-07-21 11:22:34	44.794600000	-66.531800000		
T	2017-07-21 11:22:55	44.793300000	-66.530300000		
T	2017-07-21 11:23:17	44.791900000	-66.528700000		
T	2017-07-21 11:23:39	44.790600000	-66.527000000		
T	2017-07-21 11:24:01	44.789400000	-66.525200000		
T	2017-07-21 11:24:23	44.788100000	-66.523400000		
T	2017-07-21 11:24:46	44.786800000	-66.521700000		
T	2017-07-21 11:25:08	44.785600000	-66.520000000		
T	2017-07-21 11:25:32	44.784300000	-66.518200000		
T	2017-07-21 11:25:53	44.783000000	-66.516500000		
T	2017-07-21 11:26:15	44.781800000	-66.514700000		
T	2017-07-21 11:26:37	44.780600000	-66.512900000		
T	2017-07-21 11:26:59	44.779400000	-66.511100000		
T	2017-07-21 11:27:21	44.778300000	-66.509200000		
T	2017-07-21 11:27:42	44.777300000	-66.507400000		
T	2017-07-21 11:28:03	44.776200000	-66.505400000		
T	2017-07-21 11:28:25	44.775100000	-66.503500000		
T	2017-07-21 11:28:47	44.774000000	-66.501600000		
T	2017-07-21 11:29:09	44.772800000	-66.499700000		
T	2017-07-21 11:29:31	44.771700000	-66.497900000		
T	2017-07-21 11:29:54	44.770600000	-66.496000000		
T	2017-07-21 11:30:16	44.769500000	-66.494200000		
T	2017-07-21 11:30:37	44.768300000	-66.492300000		
T	2017-07-21 11:30:59	44.767200000	-66.490400000		
T	2017-07-21 11:31:21	44.766100000	-66.488500000		
T	2017-07-21 11:31:43	44.765000000	-66.486600000		
T	2017-07-21 11:32:05	44.763900000	-66.484700000		
T	2017-07-21 11:32:28	44.762800000	-66.482800000		
T	2017-07-21 11:33:04	44.761800000	-66.480900000		
T	2017-07-21 11:33:26	44.760700000	-66.479100000		
T	2017-07-21 11:33:48	44.759500000	-66.477200000		
T	2017-07-21 11:34:09	44.758500000	-66.475200000		
T	2017-07-21 11:34:32	44.757400000	-66.473300000		
T	2017-07-21 11:34:53	44.756300000	-66.471400000		
T	2017-07-21 11:35:16	44.755200000	-66.469500000		
T	2017-07-21 11:35:57	44.754300000	-66.467600000		
T	2017-07-21 11:42:22	44.755500000	-66.465900000		
T	2017-07-21 11:47:51	44.757200000	-66.465800000		
T	2017-07-21 11:51:12	44.755600000	-66.466800000		
T	2017-07-21 11:51:36	44.753900000	-66.467400000		
T	2017-07-21 11:51:58	44.752200000	-66.468100000		
T	2017-07-21 11:52:20	44.750600000	-66.468700000		
T	2017-07-21 11:52:42	44.748900000	-66.469300000		
T	2017-07-21 11:53:03	44.747300000	-66.469800000		
T	2017-07-21 11:53:25	44.745600000	-66.470300000		
T	2017-07-21 11:53:47	44.743900000	-66.471000000		
T	2017-07-21 11:54:10	44.742300000	-66.471600000		
T	2017-07-21 11:54:32	44.740700000	-66.472200000		
T	2017-07-21 11:54:54	44.739000000	-66.472800000		
T	2017-07-21 11:55:16	44.737300000	-66.473500000		
T	2017-07-21 11:55:37	44.735700000	-66.474200000		
T	2017-07-21 11:55:59	44.734100000	-66.474900000		
T	2017-07-21 11:56:21	44.732500000	-66.475500000		
T	2017-07-21 11:56:44	44.730800000	-66.476200000		
T	2017-07-21 11:57:06	44.729200000	-66.476800000		
T	2017-07-21 11:57:28	44.727600000	-66.477500000		
T	2017-07-21 11:57:50	44.725900000	-66.478100000		
T	2017-07-21 11:58:14	44.724200000	-66.478700000		
T	2017-07-21 11:58:36	44.722500000	-66.479300000		
T	2017-07-21 11:58:57	44.720900000	-66.479900000		
T	2017-07-21 11:59:21	44.719200000	-66.480500000		
T	2017-07-21 11:59:43	44.717600000	-66.481100000		
T	2017-07-21 12:00:07	44.715800000	-66.481700000		
T	2017-07-21 12:00:31	44.714000000	-66.482300000		
T	2017-07-21 12:00:55	44.712300000	-66.483000000		
T	2017-07-21 12:01:19	44.710500000	-66.483600000		
T	2017-07-21 12:01:43	44.708800000	-66.484300000		
T	2017-07-21 12:02:07	44.707100000	-66.484900000		
T	2017-07-21 12:02:34	44.705400000	-66.485600000		
T	2017-07-21 12:13:10	44.706900000	-66.484500000		
T	2017-07-21 12:17:49	44.708600000	-66.484000000		
T	2017-07-21 12:20:09	44.707000000	-66.485200000		
T	2017-07-21 12:20:55	44.705400000	-66.485700000		
T	2017-07-21 12:21:54	44.703700000	-66.486100000		
T	2017-07-21 12:27:31	44.705300000	-66.485500000		
T	2017-07-21 12:30:01	44.705300000	-66.483100000		
T	2017-07-21 12:30:23	44.705000000	-66.480600000		
T	2017-07-21 12:30:45	44.704800000	-66.478100000		
T	2017-07-21 12:31:06	44.704800000	-66.475700000		
T	2017-07-21 12:31:25	44.705000000	-66.473400000		
T	2017-07-21 12:31:46	44.705200000	-66.471000000		
T	2017-07-21 12:32:05	44.705400000	-66.468700000		
T	2017-07-21 12:32:25	44.705500000	-66.466300000		
T	2017-07-21 12:32:46	44.705700000	-66.464000000		
T	2017-07-21 12:33:08	44.705900000	-66.461400000		
T	2017-07-21 12:33:27	44.706000000	-66.459100000		
T	2017-07-21 12:33:47	44.706100000	-66.456700000		
T	2017-07-21 12:34:08	44.706200000	-66.454400000		
T	2017-07-21 12:34:28	44.706400000	-66.452000000		
T	2017-07-21 12:34:47	44.706600000	-66.449600000		
T	2017-07-21 12:35:09	44.706700000	-66.447100000		
T	2017-07-21 12:35:32	44.706900000	-66.444600000		
T	2017-07-21 12:35:54	44.707100000	-66.442000000		
T	2017-07-21 12:36:16	44.707200000	-66.439500000		
T	2017-07-21 12:36:37	44.707400000	-66.437000000		
T	2017-07-21 12:36:59	44.707600000	-66.434500000		
T	2017-07-21 12:37:21	44.707700000	-66.432000000		
T	2017-07-21 12:37:43	44.707900000	-66.429400000		
T	2017-07-21 12:38:05	44.708100000	-66.426900000		
T	2017-07-21 12:38:28	44.708200000	-66.424400000		
T	2017-07-21 12:38:50	44.708400000	-66.421900000		
T	2017-07-21 12:39:12	44.708500000	-66.419300000		
T	2017-07-21 12:39:34	44.708600000	-66.416800000		
T	2017-07-21 12:39:55	44.708500000	-66.414200000		
T	2017-07-21 12:40:17	44.708400000	-66.411700000		
T	2017-07-21 12:40:39	44.708400000	-66.409200000		
T	2017-07-21 12:41:01	44.708400000	-66.406600000		
T	2017-07-21 12:41:24	44.708300000	-66.404100000		
T	2017-07-21 12:41:46	44.708200000	-66.401800000		
T	2017-07-21 12:42:32	44.708300000	-66.399400000		
T	2017-07-21 12:46:40	44.709200000	-66.397500000		
T	2017-07-21 12:52:17	44.710800000	-66.396600000		
T	2017-07-21 12:57:55	44.711000000	-66.394300000		
T	2017-07-21 12:58:17	44.709800000	-66.392700000		
T	2017-07-21 12:58:39	44.708500000	-66.390900000		
T	2017-07-21 12:59:01	44.707400000	-66.389100000		
T	2017-07-21 12:59:24	44.706200000	-66.387200000		
T	2017-07-21 12:59:46	44.705000000	-66.385400000		
T	2017-07-21 13:00:08	44.703900000	-66.383500000		
T	2017-07-21 13:00:30	44.702700000	-66.381600000		
T	2017-07-21 13:00:51	44.701500000	-66.379700000		
T	2017-07-21 13:01:13	44.700400000	-66.377800000		
T	2017-07-21 13:01:35	44.699200000	-66.375900000		
T	2017-07-21 13:01:58	44.698100000	-66.374000000		
T	2017-07-21 13:02:20	44.696900000	-66.372100000		
T	2017-07-21 13:02:42	44.695700000	-66.370200000		
T	2017-07-21 13:03:03	44.694500000	-66.368400000		
T	2017-07-21 13:03:25	44.693400000	-66.366600000		
T	2017-07-21 13:03:47	44.692100000	-66.364700000		
T	2017-07-21 13:04:10	44.691000000	-66.362800000		
T	2017-07-21 13:04:32	44.689800000	-66.361000000		
T	2017-07-21 13:04:54	44.688700000	-66.359100000		
T	2017-07-21 13:05:15	44.687500000	-66.357200000		
T	2017-07-21 13:05:37	44.686300000	-66.355400000		
T	2017-07-21 13:05:59	44.685100000	-66.353600000		
T	2017-07-21 13:06:21	44.683900000	-66.351900000		
T	2017-07-21 13:06:44	44.682700000	-66.350100000		
T	2017-07-21 13:07:06	44.681400000	-66.348300000		
T	2017-07-21 13:07:35	44.680300000	-66.346600000		
T	2017-07-21 13:08:08	44.679100000	-66.344800000		
T	2017-07-21 13:08:30	44.677900000	-66.343100000		
T	2017-07-21 13:08:52	44.676600000	-66.341300000		
T	2017-07-21 13:09:13	44.675300000	-66.339500000		
T	2017-07-21 13:09:35	44.674000000	-66.337700000		
T	2017-07-21 13:09:57	44.672800000	-66.335900000		
T	2017-07-21 13:10:19	44.671500000	-66.334100000		
T	2017-07-21 13:11:23	44.670500000	-66.332200000		
T	2017-07-21 13:17:32	44.671200000	-66.330100000		
T	2017-07-21 13:23:39	44.671500000	-66.327700000		
T	2017-07-21 13:24:03	44.670200000	-66.326100000		
T	2017-07-21 13:24:25	44.668800000	-66.324400000		
T	2017-07-21 13:24:47	44.667500000	-66.322600000		
T	2017-07-21 13:25:09	44.666300000	-66.320800000		
T	2017-07-21 13:25:31	44.665000000	-66.319000000		
T	2017-07-21 13:25:54	44.663800000	-66.317100000		
T	2017-07-21 13:26:16	44.662500000	-66.315300000		
T	2017-07-21 13:26:37	44.661300000	-66.313400000		
T	2017-07-21 13:26:59	44.660000000	-66.311600000		
T	2017-07-21 13:27:21	44.658800000	-66.309700000		
T	2017-07-21 13:27:43	44.657600000	-66.307900000		
T	2017-07-21 13:28:05	44.656300000	-66.306100000		
T	2017-07-21 13:28:28	44.655100000	-66.304200000		
T	2017-07-21 13:28:50	44.653800000	-66.302400000		
T	2017-07-21 13:29:11	44.652500000	-66.300600000		
T	2017-07-21 13:29:33	44.651300000	-66.298700000		
T	2017-07-21 13:29:55	44.650100000	-66.296900000		
T	2017-07-21 13:30:17	44.648800000	-66.295100000		
T	2017-07-21 13:30:39	44.647600000	-66.293200000		
T	2017-07-21 13:31:02	44.646300000	-66.291400000		
T	2017-07-21 13:31:24	44.645100000	-66.289600000		
T	2017-07-21 13:31:46	44.643800000	-66.287700000		
T	2017-07-21 13:32:07	44.642600000	-66.286000000		
T	2017-07-21 13:32:29	44.641300000	-66.284100000		
T	2017-07-21 13:32:51	44.640000000	-66.282300000		
T	2017-07-21 13:33:14	44.638800000	-66.280600000		
T	2017-07-21 13:33:36	44.637500000	-66.278700000		
T	2017-07-21 13:33:58	44.636300000	-66.276800000		
T	2017-07-21 13:34:19	44.635100000	-66.275000000		
T	2017-07-21 13:34:41	44.633900000	-66.273200000		
T	2017-07-21 13:35:03	44.632600000	-66.271400000		
T	2017-07-21 13:35:25	44.631400000	-66.269600000		
T	2017-07-21 13:35:49	44.630200000	-66.267800000		
T	2017-07-21 13:41:06	44.630200000	-66.265500000		
T	2017-07-21 13:49:07	44.631800000	-66.264600000		
T	2017-07-21 13:49:37	44.630800000	-66.262600000		
T	2017-07-21 13:49:59	44.629500000	-66.261100000		
T	2017-07-21 13:50:22	44.628200000	-66.259400000		
T	2017-07-21 13:50:43	44.626900000	-66.257700000		
T	2017-07-21 13:51:05	44.625700000	-66.256000000		
T	2017-07-21 13:51:27	44.624500000	-66.254200000		
T	2017-07-21 13:51:49	44.623300000	-66.252500000		
T	2017-07-21 13:52:11	44.622100000	-66.250700000		
T	2017-07-21 13:52:33	44.621000000	-66.249000000		
T	2017-07-21 13:52:56	44.619800000	-66.247300000		
T	2017-07-21 13:53:18	44.618700000	-66.245600000		
T	2017-07-21 13:53:39	44.617500000	-66.243900000		
T	2017-07-21 13:54:01	44.616300000	-66.242200000		
T	2017-07-21 13:54:23	44.615000000	-66.240600000		
T	2017-07-21 13:54:45	44.613900000	-66.238900000		
T	2017-07-21 13:55:08	44.612700000	-66.237200000		
T	2017-07-21 13:55:30	44.611500000	-66.235500000		
T	2017-07-21 13:55:52	44.610300000	-66.233700000		
T	2017-07-21 13:56:13	44.609200000	-66.232000000		
T	2017-07-21 13:56:35	44.608000000	-66.230200000		
T	2017-07-21 13:56:57	44.606800000	-66.228500000		
T	2017-07-21 13:57:20	44.605600000	-66.226700000		
T	2017-07-21 13:57:42	44.604400000	-66.225000000		
T	2017-07-21 13:58:04	44.603200000	-66.223400000		
T	2017-07-21 13:58:26	44.601900000	-66.221800000		
T	2017-07-21 13:58:47	44.600700000	-66.220100000		
T	2017-07-21 13:59:09	44.599500000	-66.218300000		
T	2017-07-21 13:59:32	44.598300000	-66.216600000		
T	2017-07-21 13:59:54	44.597000000	-66.214900000		
T	2017-07-21 14:00:15	44.595800000	-66.213200000		
T	2017-07-21 14:00:37	44.594500000	-66.211600000		
T	2017-07-21 14:00:59	44.593200000	-66.209900000		
T	2017-07-21 14:01:21	44.591900000	-66.208200000		
T	2017-07-21 14:01:43	44.590600000	-66.206500000		
T	2017-07-21 14:02:06	44.589400000	-66.204800000		
T	2017-07-21 14:02:28	44.588000000	-66.203100000		
T	2017-07-21 14:02:49	44.586800000	-66.201400000		
T	2017-07-21 14:03:11	44.585500000	-66.199700000		
T	2017-07-21 14:03:33	44.584200000	-66.198000000		
T	2017-07-21 14:03:55	44.583000000	-66.196300000		
T	2017-07-21 14:04:18	44.581700000	-66.194700000		
T	2017-07-21 14:04:40	44.580400000	-66.193000000		
T	2017-07-21 14:05:04	44.579100000	-66.191400000		
T	2017-07-21 14:17:23	44.577600000	-66.190000000		
T	2017-07-21 14:17:47	44.576400000	-66.188400000		
T	2017-07-21 14:18:09	44.575000000	-66.186900000		
T	2017-07-21 14:18:32	44.573800000	-66.185100000		
T	2017-07-21 14:18:54	44.572700000	-66.183100000		
T	2017-07-21 14:19:15	44.571700000	-66.181200000		
T	2017-07-21 14:19:37	44.570600000	-66.179300000		
T	2017-07-21 14:19:59	44.569500000	-66.177400000		
T	2017-07-21 14:20:21	44.568400000	-66.175500000		
