type	time	latitude	longitude	name	desc
T	2018-05-18 18:41:09	43.788790000	-69.969863000		
T	2018-05-18 18:41:42	43.790207000	-69.968640000		
T	2018-05-18 18:42:21	43.791682000	-69.967413000		
T	2018-05-18 18:43:18	43.792928000	-69.965850000		
T	2018-05-18 19:01:37	43.793392000	-69.963617000		
T	2018-05-18 19:02:56	43.794748000	-69.962252000		
T	2018-05-18 19:04:09	43.794393000	-69.959977000		
T	2018-05-18 19:05:38	43.793153000	-69.958432000		
T	2018-05-18 19:10:42	43.794110000	-69.960378000		
T	2018-05-18 19:11:23	43.794642000	-69.962570000		
T	2018-05-18 19:11:59	43.793573000	-69.964442000		
T	2018-05-18 19:12:29	43.792463000	-69.966200000		
T	2018-05-18 19:13:01	43.791317000	-69.968062000		
T	2018-05-18 19:13:34	43.789963000	-69.969508000		
T	2018-05-18 19:14:06	43.788610000	-69.970923000		
T	2018-05-18 19:14:38	43.787323000	-69.972432000		
T	2018-05-18 19:15:10	43.785970000	-69.973827000		
T	2018-05-18 19:15:42	43.784473000	-69.974875000		
T	2018-05-18 19:16:15	43.782850000	-69.975595000		
T	2018-05-18 19:16:48	43.781232000	-69.976378000		
T	2018-05-18 19:17:22	43.779572000	-69.976933000		
T	2018-05-18 19:17:54	43.777893000	-69.977307000		
T	2018-05-18 19:18:26	43.776282000	-69.978143000		
T	2018-05-18 19:18:59	43.774703000	-69.979070000		
T	2018-05-18 19:19:48	43.773188000	-69.980092000		
T	2018-05-18 19:20:30	43.771643000	-69.980977000		
T	2018-05-18 19:21:05	43.769932000	-69.980817000		
T	2018-05-18 19:21:39	43.768335000	-69.981553000		
T	2018-05-18 19:22:11	43.766830000	-69.982703000		
T	2018-05-18 19:22:34	43.765677000	-69.984378000		
T	2018-05-18 19:22:56	43.764503000	-69.986148000		
T	2018-05-18 19:23:19	43.763275000	-69.987858000		
T	2018-05-18 19:23:42	43.761835000	-69.989193000		
T	2018-05-18 19:24:05	43.760332000	-69.990368000		
T	2018-05-18 19:24:28	43.758802000	-69.991428000		
T	2018-05-18 19:25:01	43.757330000	-69.992638000		
T	2018-05-18 19:25:36	43.755863000	-69.993828000		
T	2018-05-18 19:26:11	43.754252000	-69.994565000		
T	2018-05-18 19:26:46	43.752565000	-69.994693000		
T	2018-05-18 19:27:20	43.750897000	-69.995032000		
T	2018-05-18 19:27:47	43.749298000	-69.995782000		
T	2018-05-18 19:28:10	43.747757000	-69.996718000		
T	2018-05-18 19:28:31	43.746200000	-69.997758000		
T	2018-05-18 19:28:52	43.744722000	-69.999010000		
T	2018-05-18 19:29:13	43.743222000	-70.000242000		
T	2018-05-18 19:29:34	43.741708000	-70.001430000		
T	2018-05-18 19:29:56	43.740242000	-70.002713000		
T	2018-05-18 19:30:16	43.738807000	-70.004045000		
T	2018-05-18 19:30:37	43.737378000	-70.005388000		
T	2018-05-18 19:30:58	43.735960000	-70.006728000		
T	2018-05-18 19:31:19	43.734540000	-70.008070000		
T	2018-05-18 19:31:40	43.733120000	-70.009413000		
T	2018-05-18 19:32:01	43.731700000	-70.010745000		
T	2018-05-18 19:32:21	43.730288000	-70.012058000		
T	2018-05-18 19:32:43	43.728735000	-70.013285000		
T	2018-05-18 19:33:05	43.727117000	-70.014173000		
T	2018-05-18 19:33:26	43.725508000	-70.015065000		
T	2018-05-18 19:33:47	43.723918000	-70.016002000		
T	2018-05-18 19:34:07	43.722337000	-70.016957000		
T	2018-05-18 19:34:29	43.720783000	-70.017978000		
T	2018-05-18 19:34:50	43.719245000	-70.019070000		
T	2018-05-18 19:35:11	43.717743000	-70.020273000		
T	2018-05-18 19:35:32	43.716245000	-70.021477000		
T	2018-05-18 19:35:53	43.714543000	-70.022413000		
T	2018-05-18 19:36:14	43.712967000	-70.023182000		
T	2018-05-18 19:36:35	43.711298000	-70.023908000		
T	2018-05-18 19:36:56	43.709640000	-70.024612000		
T	2018-05-18 19:37:18	43.708028000	-70.025502000		
T	2018-05-18 19:37:38	43.706843000	-70.027238000		
T	2018-05-18 19:37:58	43.705975000	-70.029207000		
T	2018-05-18 19:38:19	43.704937000	-70.031115000		
T	2018-05-18 19:38:41	43.703563000	-70.032545000		
T	2018-05-18 19:39:02	43.702370000	-70.034278000		
T	2018-05-18 19:39:23	43.702032000	-70.036557000		
T	2018-05-18 19:39:44	43.701778000	-70.038887000		
T	2018-05-18 19:40:05	43.701178000	-70.041177000		
T	2018-05-18 19:40:27	43.700443000	-70.043317000		
T	2018-05-18 19:40:48	43.699837000	-70.045500000		
T	2018-05-18 19:41:09	43.699198000	-70.047738000		
T	2018-05-18 19:41:29	43.698605000	-70.049963000		
T	2018-05-18 19:41:51	43.698563000	-70.052273000		
T	2018-05-18 19:42:12	43.699947000	-70.053632000		
T	2018-05-18 19:42:33	43.701338000	-70.054937000		
T	2018-05-18 19:42:53	43.702598000	-70.056610000		
T	2018-05-18 19:43:14	43.703730000	-70.058420000		
T	2018-05-18 19:43:36	43.705115000	-70.059870000		
T	2018-05-18 19:43:57	43.706788000	-70.060533000		
T	2018-05-18 19:44:18	43.708478000	-70.060833000		
T	2018-05-18 19:44:40	43.710182000	-70.061435000		
T	2018-05-18 19:45:01	43.711772000	-70.062187000		
T	2018-05-18 19:45:22	43.713375000	-70.063115000		
T	2018-05-18 19:45:42	43.714965000	-70.063845000		
T	2018-05-18 19:46:03	43.716663000	-70.064527000		
T	2018-05-18 19:46:23	43.718248000	-70.065278000		
T	2018-05-18 19:46:43	43.719807000	-70.066098000		
T	2018-05-18 19:47:04	43.721537000	-70.066425000		
T	2018-05-18 19:47:25	43.723243000	-70.066875000		
T	2018-05-18 19:47:46	43.724585000	-70.068273000		
T	2018-05-18 19:48:07	43.725462000	-70.070272000		
T	2018-05-18 19:48:28	43.726498000	-70.072207000		
T	2018-05-18 19:48:49	43.727620000	-70.074012000		
T	2018-05-18 19:49:09	43.728578000	-70.075905000		
T	2018-05-18 19:49:30	43.728688000	-70.078213000		
T	2018-05-18 19:49:52	43.727843000	-70.080233000		
T	2018-05-18 19:50:28	43.726837000	-70.082107000		
T	2018-05-18 19:51:07	43.725572000	-70.083678000		
T	2018-05-18 19:51:31	43.724292000	-70.085225000		
T	2018-05-18 19:51:53	43.723012000	-70.086822000		
T	2018-05-18 19:52:14	43.721738000	-70.088375000		
T	2018-05-18 19:52:35	43.720502000	-70.089952000		
T	2018-05-18 19:52:58	43.719358000	-70.091767000		
T	2018-05-18 19:53:20	43.718372000	-70.093765000		
T	2018-05-18 19:53:40	43.717377000	-70.095627000		
T	2018-05-18 19:54:01	43.716135000	-70.097197000		
T	2018-05-18 19:54:22	43.714768000	-70.098570000		
T	2018-05-18 19:54:44	43.713435000	-70.100092000		
T	2018-05-18 19:55:03	43.712143000	-70.101598000		
T	2018-05-18 19:55:23	43.710843000	-70.103058000		
T	2018-05-18 19:55:44	43.709585000	-70.104578000		
T	2018-05-18 19:56:03	43.708323000	-70.106135000		
T	2018-05-18 19:56:23	43.707078000	-70.107695000		
T	2018-05-18 19:56:44	43.705707000	-70.109217000		
T	2018-05-18 19:57:05	43.704327000	-70.110698000		
T	2018-05-18 19:57:26	43.703002000	-70.112258000		
T	2018-05-18 19:57:47	43.701720000	-70.113883000		
T	2018-05-18 19:58:07	43.700447000	-70.115512000		
T	2018-05-18 19:58:29	43.699182000	-70.117145000		
T	2018-05-18 19:58:50	43.697822000	-70.118625000		
T	2018-05-18 19:59:11	43.696453000	-70.120085000		
T	2018-05-18 19:59:32	43.695158000	-70.121663000		
T	2018-05-18 19:59:53	43.693895000	-70.123295000		
T	2018-05-18 20:00:14	43.692648000	-70.124930000		
T	2018-05-18 20:00:35	43.691347000	-70.126492000		
T	2018-05-18 20:00:56	43.690032000	-70.128038000		
T	2018-05-18 20:01:17	43.688730000	-70.129583000		
T	2018-05-18 20:01:38	43.687452000	-70.131152000		
T	2018-05-18 20:01:59	43.686228000	-70.132785000		
T	2018-05-18 20:02:20	43.684992000	-70.134415000		
T	2018-05-18 20:02:42	43.683687000	-70.136108000		
T	2018-05-18 20:03:03	43.682462000	-70.137735000		
T	2018-05-18 20:03:24	43.681198000	-70.139287000		
T	2018-05-18 20:03:45	43.679797000	-70.140603000		
T	2018-05-18 20:04:06	43.678485000	-70.142060000		
T	2018-05-18 20:04:28	43.677193000	-70.143585000		
T	2018-05-18 20:04:48	43.676005000	-70.145233000		
T	2018-05-18 20:05:09	43.674772000	-70.146813000		
T	2018-05-18 20:05:29	43.673523000	-70.148405000		
T	2018-05-18 20:05:51	43.672382000	-70.150140000		
T	2018-05-18 20:06:12	43.671073000	-70.151637000		
T	2018-05-18 20:06:33	43.669932000	-70.153358000		
T	2018-05-18 20:06:53	43.668722000	-70.154997000		
T	2018-05-18 20:07:15	43.667488000	-70.156607000		
T	2018-05-18 20:07:36	43.666252000	-70.158220000		
T	2018-05-18 20:07:58	43.665683000	-70.160497000		
T	2018-05-18 20:08:19	43.665735000	-70.162898000		
T	2018-05-18 20:08:39	43.665852000	-70.165272000		
T	2018-05-18 20:09:01	43.666750000	-70.167225000		
T	2018-05-18 20:09:23	43.667630000	-70.169292000		
T	2018-05-18 20:09:44	43.668375000	-70.171382000		
T	2018-05-18 20:10:05	43.669315000	-70.173393000		
T	2018-05-18 20:10:26	43.670285000	-70.175392000		
T	2018-05-18 20:10:49	43.671608000	-70.176803000		
T	2018-05-18 20:11:10	43.673270000	-70.177118000		
T	2018-05-18 20:11:32	43.674862000	-70.178045000		
T	2018-05-18 20:11:54	43.676335000	-70.179257000		
T	2018-05-18 20:12:15	43.677812000	-70.180373000		
T	2018-05-18 20:12:36	43.678923000	-70.182127000		
T	2018-05-18 20:13:02	43.678965000	-70.184510000		
T	2018-05-18 20:13:32	43.678153000	-70.186530000		
T	2018-05-18 20:14:08	43.677007000	-70.188262000		
T	2018-05-18 20:14:46	43.675785000	-70.189908000		
T	2018-05-18 20:15:25	43.674522000	-70.191545000		
T	2018-05-18 20:16:02	43.673325000	-70.193193000		
T	2018-05-18 20:16:42	43.672145000	-70.194838000		
T	2018-05-18 20:17:22	43.671005000	-70.196557000		
T	2018-05-18 20:18:02	43.669887000	-70.198305000		
T	2018-05-18 20:18:42	43.668742000	-70.199987000		
T	2018-05-18 20:19:22	43.667483000	-70.201562000		
T	2018-05-18 20:20:01	43.666142000	-70.202957000		
T	2018-05-18 20:20:37	43.664942000	-70.204627000		
T	2018-05-18 20:21:14	43.663675000	-70.206160000		
T	2018-05-18 20:21:52	43.662247000	-70.207417000		
T	2018-05-18 20:22:26	43.661113000	-70.209120000		
T	2018-05-18 20:22:50	43.660485000	-70.211310000		
T	2018-05-18 20:23:11	43.659887000	-70.213567000		
T	2018-05-18 20:23:33	43.659258000	-70.215740000		
T	2018-05-18 20:23:54	43.658648000	-70.217895000		
T	2018-05-18 20:24:22	43.658097000	-70.220162000		
T	2018-05-18 20:24:58	43.658037000	-70.222475000		
T	2018-05-18 20:25:34	43.658295000	-70.224763000		
T	2018-05-18 20:26:13	43.658705000	-70.227012000		
T	2018-05-18 20:26:50	43.659177000	-70.229227000		
T	2018-05-18 20:27:25	43.659115000	-70.231535000		
T	2018-05-18 20:28:01	43.658838000	-70.233845000		
T	2018-05-18 20:28:38	43.658173000	-70.235967000		
T	2018-05-18 20:29:21	43.657432000	-70.238047000		
T	2018-05-18 20:30:03	43.656580000	-70.240075000		
T	2018-05-18 20:30:45	43.655778000	-70.242108000		
T	2018-05-18 20:31:27	43.654933000	-70.244115000		
T	2018-05-18 20:32:17	43.653850000	-70.245888000		
T	2018-05-18 20:33:11	43.652898000	-70.247800000		
T	2018-05-18 20:35:17	43.653325000	-70.250037000		
T	2018-05-19 11:28:43	43.653473000	-70.247717000		
T	2018-05-19 11:29:35	43.654005000	-70.245513000		
T	2018-05-19 11:30:32	43.654922000	-70.243538000		
T	2018-05-19 11:31:13	43.656098000	-70.241895000		
T	2018-05-19 11:31:56	43.657148000	-70.240085000		
T	2018-05-19 11:32:32	43.657922000	-70.238038000		
T	2018-05-19 11:33:08	43.658912000	-70.236178000		
T	2018-05-19 11:33:44	43.660093000	-70.234482000		
T	2018-05-19 11:34:17	43.661447000	-70.233097000		
T	2018-05-19 11:34:43	43.662847000	-70.231817000		
T	2018-05-19 11:35:07	43.664212000	-70.230335000		
T	2018-05-19 11:35:30	43.665560000	-70.228943000		
T	2018-05-19 11:35:54	43.666947000	-70.227515000		
T	2018-05-19 11:36:18	43.668067000	-70.225682000		
T	2018-05-19 11:36:41	43.669198000	-70.223938000		
T	2018-05-19 11:37:04	43.670317000	-70.222220000		
T	2018-05-19 11:37:26	43.671067000	-70.220073000		
T	2018-05-19 11:37:48	43.671720000	-70.217947000		
T	2018-05-19 11:38:10	43.672208000	-70.215740000		
T	2018-05-19 11:38:34	43.673490000	-70.214083000		
T	2018-05-19 11:38:57	43.675170000	-70.213428000		
T	2018-05-19 11:39:19	43.676768000	-70.212692000		
T	2018-05-19 11:39:40	43.678432000	-70.212275000		
T	2018-05-19 11:40:00	43.680110000	-70.211903000		
T	2018-05-19 11:40:21	43.681780000	-70.211493000		
T	2018-05-19 11:40:43	43.683453000	-70.211092000		
T	2018-05-19 11:41:04	43.685125000	-70.210633000		
T	2018-05-19 11:41:24	43.686717000	-70.209797000		
T	2018-05-19 11:41:45	43.687935000	-70.208145000		
T	2018-05-19 11:42:07	43.689053000	-70.206317000		
T	2018-05-19 11:42:27	43.690175000	-70.204550000		
T	2018-05-19 11:42:48	43.691360000	-70.202827000		
T	2018-05-19 11:43:10	43.692570000	-70.201115000		
T	2018-05-19 11:43:31	43.693785000	-70.199428000		
T	2018-05-19 11:43:52	43.694882000	-70.197610000		
T	2018-05-19 11:44:12	43.695607000	-70.195450000		
T	2018-05-19 11:44:34	43.696362000	-70.193203000		
T	2018-05-19 11:44:56	43.697082000	-70.191058000		
T	2018-05-19 11:45:17	43.697773000	-70.188897000		
T	2018-05-19 11:45:38	43.698422000	-70.186728000		
T	2018-05-19 11:45:58	43.698430000	-70.184360000		
T	2018-05-19 11:46:20	43.698360000	-70.181877000		
T	2018-05-19 11:46:42	43.698492000	-70.179568000		
T	2018-05-19 11:47:03	43.698652000	-70.177248000		
T	2018-05-19 11:47:24	43.698778000	-70.174925000		
T	2018-05-19 11:47:44	43.698928000	-70.172618000		
T	2018-05-19 11:48:06	43.699070000	-70.170307000		
T	2018-05-19 11:48:28	43.699247000	-70.167907000		
T	2018-05-19 11:48:49	43.699378000	-70.165568000		
T	2018-05-19 11:49:09	43.699542000	-70.163235000		
T	2018-05-19 11:49:31	43.699708000	-70.160808000		
T	2018-05-19 11:49:53	43.699870000	-70.158495000		
T	2018-05-19 11:50:15	43.700198000	-70.156148000		
T	2018-05-19 11:50:48	43.700853000	-70.153977000		
T	2018-05-19 11:51:24	43.701908000	-70.152107000		
T	2018-05-19 11:51:51	43.702960000	-70.150250000		
T	2018-05-19 11:52:12	43.704125000	-70.148518000		
T	2018-05-19 11:52:32	43.705432000	-70.146993000		
T	2018-05-19 11:52:53	43.706780000	-70.145532000		
T	2018-05-19 11:53:15	43.707737000	-70.143568000		
T	2018-05-19 11:53:36	43.708682000	-70.141590000		
T	2018-05-19 11:53:57	43.709847000	-70.139810000		
T	2018-05-19 11:54:17	43.710523000	-70.137603000		
T	2018-05-19 11:54:39	43.710925000	-70.135143000		
T	2018-05-19 11:55:02	43.710003000	-70.133202000		
T	2018-05-19 11:55:23	43.708480000	-70.132207000		
T	2018-05-19 11:55:44	43.706798000	-70.131788000		
T	2018-05-19 11:56:08	43.705185000	-70.131000000		
T	2018-05-19 11:56:29	43.705317000	-70.128615000		
T	2018-05-19 11:56:51	43.706043000	-70.126508000		
T	2018-05-19 11:57:14	43.707120000	-70.124630000		
T	2018-05-19 11:57:36	43.708285000	-70.122850000		
T	2018-05-19 11:57:58	43.709412000	-70.121017000		
T	2018-05-19 11:58:19	43.710482000	-70.119118000		
T	2018-05-19 11:58:41	43.711630000	-70.117307000		
T	2018-05-19 11:59:03	43.712950000	-70.115700000		
T	2018-05-19 11:59:25	43.714212000	-70.114143000		
T	2018-05-19 11:59:46	43.715408000	-70.112518000		
T	2018-05-19 12:00:06	43.716742000	-70.111098000		
T	2018-05-19 12:00:27	43.718187000	-70.109917000		
T	2018-05-19 12:00:49	43.719600000	-70.108672000		
T	2018-05-19 12:01:10	43.720943000	-70.107275000		
T	2018-05-19 12:01:32	43.721855000	-70.105228000		
T	2018-05-19 12:01:52	43.721182000	-70.103087000		
T	2018-05-19 12:02:13	43.720510000	-70.100873000		
T	2018-05-19 12:02:34	43.720117000	-70.098625000		
T	2018-05-19 12:02:54	43.720028000	-70.096307000		
T	2018-05-19 12:03:13	43.719902000	-70.093985000		
T	2018-05-19 12:03:36	43.720278000	-70.091728000		
T	2018-05-19 12:03:57	43.721520000	-70.090133000		
T	2018-05-19 12:04:17	43.722688000	-70.088422000		
T	2018-05-19 12:04:38	43.723735000	-70.086533000		
T	2018-05-19 12:05:00	43.724763000	-70.084650000		
T	2018-05-19 12:05:21	43.725885000	-70.082877000		
T	2018-05-19 12:05:41	43.727060000	-70.081100000		
T	2018-05-19 12:06:02	43.728130000	-70.079185000		
T	2018-05-19 12:06:24	43.729045000	-70.076987000		
T	2018-05-19 12:06:47	43.729083000	-70.074578000		
T	2018-05-19 12:07:07	43.728042000	-70.072712000		
T	2018-05-19 12:07:26	43.726982000	-70.070905000		
T	2018-05-19 12:07:48	43.725957000	-70.068802000		
T	2018-05-19 12:08:09	43.725105000	-70.066783000		
T	2018-05-19 12:08:29	43.724343000	-70.064697000		
T	2018-05-19 12:08:49	43.723258000	-70.062823000		
T	2018-05-19 12:09:10	43.721570000	-70.062278000		
T	2018-05-19 12:09:30	43.719858000	-70.061878000		
T	2018-05-19 12:09:49	43.718140000	-70.061602000		
T	2018-05-19 12:10:10	43.716437000	-70.061247000		
T	2018-05-19 12:10:29	43.714750000	-70.061018000		
T	2018-05-19 12:10:49	43.713052000	-70.060872000		
T	2018-05-19 12:11:10	43.711387000	-70.060553000		
T	2018-05-19 12:11:29	43.709732000	-70.060025000		
T	2018-05-19 12:11:49	43.708118000	-70.059268000		
T	2018-05-19 12:12:10	43.706553000	-70.058287000		
T	2018-05-19 12:12:31	43.705187000	-70.056783000		
T	2018-05-19 12:12:50	43.703903000	-70.055270000		
T	2018-05-19 12:13:11	43.702498000	-70.053827000		
T	2018-05-19 12:13:35	43.702173000	-70.051388000		
T	2018-05-19 12:13:57	43.703102000	-70.049397000		
T	2018-05-19 12:14:18	43.704063000	-70.047420000		
T	2018-05-19 12:14:38	43.704920000	-70.045357000		
T	2018-05-19 12:14:59	43.705855000	-70.043415000		
T	2018-05-19 12:15:21	43.707055000	-70.041685000		
T	2018-05-19 12:15:42	43.708002000	-70.039652000		
T	2018-05-19 12:16:03	43.708983000	-70.037687000		
T	2018-05-19 12:16:23	43.709908000	-70.035637000		
T	2018-05-19 12:16:45	43.710730000	-70.033537000		
T	2018-05-19 12:17:06	43.711170000	-70.031282000		
T	2018-05-19 12:17:27	43.711287000	-70.028945000		
T	2018-05-19 12:17:47	43.711432000	-70.026613000		
T	2018-05-19 12:18:09	43.712025000	-70.024312000		
T	2018-05-19 12:18:31	43.713062000	-70.022485000		
T	2018-05-19 12:18:51	43.714510000	-70.021237000		
T	2018-05-19 12:19:12	43.715928000	-70.019907000		
T	2018-05-19 12:19:33	43.717343000	-70.018663000		
T	2018-05-19 12:19:55	43.718772000	-70.017410000		
T	2018-05-19 12:20:16	43.720355000	-70.016620000		
T	2018-05-19 12:20:36	43.722007000	-70.015903000		
T	2018-05-19 12:20:57	43.723618000	-70.015017000		
T	2018-05-19 12:21:19	43.725053000	-70.013723000		
T	2018-05-19 12:21:40	43.726605000	-70.012703000		
T	2018-05-19 12:22:00	43.728180000	-70.011788000		
T	2018-05-19 12:22:21	43.729743000	-70.010780000		
T	2018-05-19 12:22:43	43.731348000	-70.009868000		
T	2018-05-19 12:23:04	43.732938000	-70.008962000		
T	2018-05-19 12:23:24	43.734477000	-70.007863000		
T	2018-05-19 12:23:45	43.735950000	-70.006685000		
T	2018-05-19 12:24:07	43.737498000	-70.005462000		
T	2018-05-19 12:24:29	43.738983000	-70.004212000		
T	2018-05-19 12:24:50	43.740560000	-70.003237000		
T	2018-05-19 12:25:10	43.742110000	-70.002210000		
T	2018-05-19 12:25:31	43.743685000	-70.001163000		
T	2018-05-19 12:25:53	43.745225000	-70.000090000		
T	2018-05-19 12:26:14	43.746778000	-69.999165000		
T	2018-05-19 12:26:49	43.748373000	-69.998322000		
T	2018-05-19 12:27:33	43.749937000	-69.997397000		
T	2018-05-19 12:28:18	43.751510000	-69.996448000		
T	2018-05-19 12:29:03	43.753063000	-69.995510000		
T	2018-05-19 12:29:36	43.754610000	-69.994482000		
T	2018-05-19 12:29:59	43.756157000	-69.993437000		
T	2018-05-19 12:30:20	43.757750000	-69.992600000		
T	2018-05-19 12:30:42	43.759388000	-69.991688000		
T	2018-05-19 12:31:04	43.760972000	-69.990845000		
T	2018-05-19 12:31:25	43.762327000	-69.989495000		
T	2018-05-19 12:31:47	43.763712000	-69.988060000		
T	2018-05-19 12:32:08	43.764875000	-69.986287000		
T	2018-05-19 12:32:30	43.766120000	-69.984612000		
T	2018-05-19 12:32:52	43.767195000	-69.982847000		
T	2018-05-19 12:33:13	43.768397000	-69.981192000		
T	2018-05-19 12:33:33	43.769970000	-69.980347000		
T	2018-05-19 12:33:54	43.771598000	-69.979627000		
T	2018-05-19 12:34:16	43.773253000	-69.979115000		
T	2018-05-19 12:34:36	43.774857000	-69.978425000		
T	2018-05-19 12:34:57	43.776482000	-69.977688000		
T	2018-05-19 12:35:18	43.778133000	-69.977005000		
T	2018-05-19 12:35:40	43.779812000	-69.976692000		
T	2018-05-19 12:36:02	43.781492000	-69.976073000		
T	2018-05-19 12:36:22	43.782900000	-69.974818000		
T	2018-05-19 12:36:43	43.784397000	-69.973798000		
T	2018-05-19 12:37:04	43.785863000	-69.972645000		
T	2018-05-19 12:37:26	43.787417000	-69.971670000		
T	2018-05-19 12:37:47	43.788997000	-69.970777000		
T	2018-05-19 12:38:07	43.790335000	-69.969320000		
T	2018-05-19 12:38:32	43.791595000	-69.967738000		
T	2018-05-19 12:39:08	43.792843000	-69.966203000		
T	2018-05-19 12:39:51	43.794052000	-69.964537000		
T	2018-05-19 12:40:39	43.794698000	-69.962382000		
T	2018-05-19 12:41:28	43.794628000	-69.960048000		
T	2018-05-19 12:42:16	43.793437000	-69.958400000		
T	2018-05-19 12:46:50	43.794682000	-69.959973000		
T	2018-05-19 12:48:03	43.794747000	-69.962300000		
T	2018-05-19 12:49:16	43.794002000	-69.964378000		
T	2018-05-19 13:01:04	43.793170000	-69.966410000		
T	2018-05-19 13:01:54	43.791708000	-69.967595000		
T	2018-05-19 13:02:44	43.790202000	-69.968667000		
T	2018-05-19 13:03:33	43.788750000	-69.969802000		
T	2018-05-19 13:04:19	43.787302000	-69.970998000		
T	2018-05-19 13:05:05	43.786003000	-69.972503000		
T	2018-05-19 13:05:51	43.784575000	-69.973727000		
T	2018-05-19 13:06:36	43.783102000	-69.974900000		
T	2018-05-19 13:07:22	43.781818000	-69.976430000		
T	2018-05-19 13:08:07	43.780570000	-69.978010000		
T	2018-05-19 13:08:53	43.778953000	-69.978720000		
T	2018-05-19 13:09:37	43.777275000	-69.978678000		
T	2018-05-19 13:10:23	43.775600000	-69.978872000		
T	2018-05-19 13:11:10	43.773922000	-69.978932000		
T	2018-05-19 13:11:58	43.772213000	-69.978938000		
T	2018-05-19 13:12:46	43.770502000	-69.979245000		
T	2018-05-19 13:13:34	43.768835000	-69.979862000		
T	2018-05-19 13:14:22	43.767448000	-69.981217000		
T	2018-05-19 13:15:09	43.766057000	-69.982500000		
T	2018-05-19 13:15:58	43.764703000	-69.983975000		
T	2018-05-19 13:16:45	43.763413000	-69.985462000		
T	2018-05-19 13:17:35	43.761935000	-69.986590000		
T	2018-05-19 13:31:11	43.760778000	-69.988370000		
T	2018-05-19 13:31:58	43.759218000	-69.989295000		
T	2018-05-19 13:32:40	43.757732000	-69.990378000		
T	2018-05-19 13:33:21	43.756198000	-69.991362000		
T	2018-05-19 13:34:00	43.754650000	-69.992300000		
T	2018-05-19 13:34:40	43.753098000	-69.993258000		
T	2018-05-19 13:35:20	43.751575000	-69.994237000		
T	2018-05-19 13:35:59	43.750055000	-69.995197000		
T	2018-05-19 13:36:37	43.748532000	-69.996222000		
T	2018-05-19 13:37:16	43.747040000	-69.997252000		
T	2018-05-19 13:37:55	43.745538000	-69.998327000		
T	2018-05-19 13:38:34	43.744007000	-69.999448000		
T	2018-05-19 13:39:13	43.742505000	-70.000507000		
T	2018-05-19 13:39:53	43.740992000	-70.001565000		
T	2018-05-19 13:40:32	43.739478000	-70.002645000		
T	2018-05-19 13:41:10	43.737965000	-70.003697000		
T	2018-05-19 13:41:48	43.736430000	-70.004605000		
T	2018-05-19 13:42:26	43.734885000	-70.005515000		
T	2018-05-19 13:43:05	43.733325000	-70.006437000		
T	2018-05-19 13:43:42	43.731783000	-70.007320000		
T	2018-05-19 13:44:20	43.730168000	-70.008257000		
T	2018-05-19 13:44:49	43.728600000	-70.009135000		
T	2018-05-19 13:45:08	43.726962000	-70.010038000		
T	2018-05-19 13:45:27	43.725445000	-70.011050000		
T	2018-05-19 13:45:44	43.723953000	-70.012130000		
T	2018-05-19 13:46:03	43.722455000	-70.013197000		
T	2018-05-19 13:46:20	43.720958000	-70.014258000		
T	2018-05-19 13:46:40	43.719372000	-70.015298000		
T	2018-05-19 13:46:57	43.717867000	-70.016298000		
T	2018-05-19 13:47:16	43.716340000	-70.017235000		
T	2018-05-19 13:47:33	43.714790000	-70.018100000		
T	2018-05-19 13:47:54	43.713187000	-70.018993000		
T	2018-05-19 13:48:43	43.711632000	-70.020007000		
T	2018-05-19 13:51:41	43.710197000	-70.018808000		
T	2018-05-19 13:55:54	43.708530000	-70.018657000		
T	2018-05-19 13:57:04	43.707090000	-70.019863000		
T	2018-05-19 13:58:37	43.705717000	-70.021170000		
T	2018-05-19 14:05:48	43.704148000	-70.021953000		
T	2018-05-19 14:10:44	43.704488000	-70.024213000		
T	2018-05-19 14:16:16	43.704953000	-70.026435000		
T	2018-05-19 14:20:16	43.705147000	-70.024140000		
T	2018-05-19 14:21:03	43.705395000	-70.021840000		
T	2018-05-19 14:21:48	43.705577000	-70.019507000		
T	2018-05-19 14:22:33	43.705570000	-70.017125000		
T	2018-05-19 14:23:21	43.704610000	-70.015188000		
T	2018-05-19 14:24:07	43.703107000	-70.014167000		
T	2018-05-19 14:24:53	43.701598000	-70.013132000		
T	2018-05-19 14:25:38	43.700078000	-70.012088000		
T	2018-05-19 14:26:24	43.698615000	-70.010888000		
T	2018-05-19 14:27:11	43.697693000	-70.008908000		
T	2018-05-19 14:27:58	43.696968000	-70.006782000		
T	2018-05-19 14:28:44	43.696148000	-70.004753000		
T	2018-05-19 14:29:30	43.695397000	-70.002670000		
T	2018-05-19 14:30:17	43.694598000	-70.000608000		
T	2018-05-19 14:31:03	43.693855000	-69.998510000		
T	2018-05-19 14:31:48	43.693177000	-69.996403000		
T	2018-05-19 14:32:32	43.692407000	-69.994350000		
T	2018-05-19 14:33:17	43.691620000	-69.992287000		
T	2018-05-19 14:34:03	43.690862000	-69.990198000		
T	2018-05-19 14:34:47	43.690083000	-69.988117000		
T	2018-05-19 14:35:32	43.689317000	-69.986018000		
T	2018-05-19 14:36:17	43.688503000	-69.983965000		
T	2018-05-19 14:37:03	43.687692000	-69.981897000		
T	2018-05-19 14:37:48	43.686867000	-69.979847000		
T	2018-05-19 14:38:36	43.686100000	-69.977785000		
T	2018-05-19 14:47:44	43.687187000	-69.979535000		
