type	time	latitude	longitude	name	desc
T	2018-07-19 04:14:36	43.065167000	-69.820500000		
T	2018-07-19 04:15:14	43.063500000	-69.820833000		
T	2018-07-19 04:15:52	43.061833000	-69.821167000		
T	2018-07-19 04:16:30	43.060167000	-69.821667000		
T	2018-07-19 04:17:08	43.058500000	-69.822000000		
T	2018-07-19 04:17:46	43.056833000	-69.822500000		
T	2018-07-19 04:18:26	43.055167000	-69.822833000		
T	2018-07-19 04:19:03	43.053500000	-69.823333000		
T	2018-07-19 04:19:41	43.051833000	-69.823667000		
T	2018-07-19 04:20:19	43.050167000	-69.824000000		
T	2018-07-19 04:20:58	43.048500000	-69.824333000		
T	2018-07-19 04:21:36	43.046833000	-69.824667000		
T	2018-07-19 04:22:15	43.045167000	-69.825167000		
T	2018-07-19 04:22:53	43.043500000	-69.825667000		
T	2018-07-19 04:23:32	43.041833000	-69.826000000		
T	2018-07-19 04:24:10	43.040167000	-69.826500000		
T	2018-07-19 04:24:47	43.038500000	-69.826833000		
T	2018-07-19 04:25:25	43.036833000	-69.827333000		
T	2018-07-19 04:26:02	43.035167000	-69.827833000		
T	2018-07-19 04:26:40	43.033500000	-69.828167000		
T	2018-07-19 04:27:18	43.031833000	-69.828667000		
T	2018-07-19 04:27:55	43.030167000	-69.829000000		
T	2018-07-19 04:28:33	43.028500000	-69.829500000		
T	2018-07-19 04:29:10	43.026833000	-69.829833000		
T	2018-07-19 04:29:47	43.025167000	-69.830333000		
T	2018-07-19 04:30:24	43.023500000	-69.830833000		
T	2018-07-19 04:31:03	43.021833000	-69.831333000		
T	2018-07-19 04:31:40	43.020167000	-69.831667000		
T	2018-07-19 04:32:19	43.018500000	-69.832167000		
T	2018-07-19 04:32:57	43.016833000	-69.832667000		
T	2018-07-19 04:33:36	43.015167000	-69.833167000		
T	2018-07-19 04:34:14	43.013500000	-69.833667000		
T	2018-07-19 04:34:51	43.011833000	-69.834167000		
T	2018-07-19 04:35:30	43.010167000	-69.834667000		
T	2018-07-19 04:36:08	43.008500000	-69.835167000		
T	2018-07-19 04:36:45	43.006833000	-69.835667000		
T	2018-07-19 04:37:22	43.005167000	-69.836167000		
T	2018-07-19 04:37:59	43.003500000	-69.836667000		
T	2018-07-19 04:38:36	43.001833000	-69.837167000		
T	2018-07-19 04:39:14	43.000167000	-69.837667000		
T	2018-07-19 04:39:51	42.998500000	-69.838167000		
T	2018-07-19 04:40:28	42.996833000	-69.838833000		
T	2018-07-19 04:41:06	42.995167000	-69.839500000		
T	2018-07-19 04:41:46	42.993500000	-69.840333000		
T	2018-07-19 04:42:25	42.991833000	-69.840833000		
T	2018-07-19 04:43:02	42.990167000	-69.841333000		
T	2018-07-19 04:43:40	42.988500000	-69.841833000		
T	2018-07-19 04:44:18	42.986833000	-69.842333000		
T	2018-07-19 04:44:57	42.985167000	-69.842833000		
T	2018-07-19 04:45:34	42.983500000	-69.843167000		
T	2018-07-19 04:46:11	42.981833000	-69.843500000		
T	2018-07-19 04:46:49	42.980167000	-69.843833000		
T	2018-07-19 04:47:26	42.978500000	-69.844000000		
T	2018-07-19 04:48:04	42.976833000	-69.844333000		
T	2018-07-19 04:48:43	42.975167000	-69.844667000		
T	2018-07-19 04:49:21	42.973500000	-69.845000000		
T	2018-07-19 04:50:00	42.971833000	-69.845500000		
T	2018-07-19 04:50:38	42.970167000	-69.846000000		
T	2018-07-19 04:51:18	42.968500000	-69.846500000		
T	2018-07-19 04:51:56	42.966833000	-69.847000000		
T	2018-07-19 04:52:36	42.965167000	-69.847500000		
T	2018-07-19 04:53:14	42.963500000	-69.847833000		
T	2018-07-19 04:53:53	42.961833000	-69.848333000		
T	2018-07-19 04:54:32	42.960167000	-69.848833000		
T	2018-07-19 04:55:12	42.958500000	-69.849167000		
T	2018-07-19 04:55:51	42.956833000	-69.849500000		
T	2018-07-19 04:56:31	42.955167000	-69.849833000		
T	2018-07-19 04:57:10	42.953500000	-69.850333000		
T	2018-07-19 04:57:48	42.951833000	-69.850500000		
T	2018-07-19 04:58:28	42.950167000	-69.850833000		
T	2018-07-19 04:59:05	42.948500000	-69.851333000		
T	2018-07-19 04:59:44	42.946833000	-69.851500000		
T	2018-07-19 05:00:23	42.945167000	-69.851833000		
T	2018-07-19 05:01:03	42.943500000	-69.852333000		
T	2018-07-19 05:01:42	42.941833000	-69.852667000		
T	2018-07-19 05:02:21	42.940167000	-69.853000000		
T	2018-07-19 05:03:01	42.938500000	-69.853333000		
T	2018-07-19 05:03:39	42.936833000	-69.853667000		
T	2018-07-19 05:04:19	42.935167000	-69.854167000		
T	2018-07-19 05:04:58	42.933500000	-69.854500000		
T	2018-07-19 05:05:37	42.931833000	-69.855000000		
T	2018-07-19 05:06:14	42.930167000	-69.855333000		
T	2018-07-19 05:06:54	42.928500000	-69.855667000		
T	2018-07-19 05:07:32	42.926833000	-69.856167000		
T	2018-07-19 05:08:11	42.925167000	-69.856667000		
T	2018-07-19 05:08:51	42.923500000	-69.857000000		
T	2018-07-19 05:09:29	42.921833000	-69.857500000		
T	2018-07-19 05:10:08	42.920167000	-69.858000000		
T	2018-07-19 05:10:47	42.918500000	-69.858333000		
T	2018-07-19 05:11:26	42.916833000	-69.858667000		
T	2018-07-19 05:12:04	42.915167000	-69.859167000		
T	2018-07-19 05:12:43	42.913500000	-69.859500000		
T	2018-07-19 05:13:22	42.911833000	-69.859833000		
T	2018-07-19 05:14:00	42.910167000	-69.860167000		
T	2018-07-19 05:14:39	42.908500000	-69.860333000		
T	2018-07-19 05:15:17	42.906833000	-69.860500000		
T	2018-07-19 05:15:55	42.905167000	-69.860833000		
T	2018-07-19 05:16:33	42.903500000	-69.861000000		
T	2018-07-19 05:17:11	42.901833000	-69.861333000		
T	2018-07-19 05:17:50	42.900167000	-69.861667000		
T	2018-07-19 05:18:28	42.898500000	-69.862000000		
T	2018-07-19 05:19:07	42.896833000	-69.862333000		
T	2018-07-19 05:19:45	42.895167000	-69.862667000		
T	2018-07-19 05:20:26	42.893500000	-69.863167000		
T	2018-07-19 05:21:09	42.891833000	-69.863667000		
T	2018-07-19 05:21:56	42.890167000	-69.864167000		
T	2018-07-19 05:22:46	42.888500000	-69.864833000		
T	2018-07-19 05:23:41	42.886833000	-69.865500000		
T	2018-07-19 05:25:19	42.885333000	-69.866500000		
T	2018-07-19 05:30:12	42.883667000	-69.866667000		
T	2018-07-19 05:34:51	42.882000000	-69.866667000		
T	2018-07-19 05:39:40	42.880333000	-69.866833000		
T	2018-07-19 05:44:31	42.878667000	-69.867167000		
T	2018-07-19 05:48:58	42.877000000	-69.867333000		
T	2018-07-19 05:54:04	42.875167000	-69.867333000		
T	2018-07-19 05:56:22	42.873500000	-69.868167000		
T	2018-07-19 05:57:28	42.872000000	-69.869167000		
T	2018-07-19 05:58:34	42.870333000	-69.870167000		
T	2018-07-19 05:59:38	42.868667000	-69.871000000		
T	2018-07-19 06:00:33	42.867167000	-69.872000000		
T	2018-07-19 06:01:27	42.865667000	-69.873000000		
T	2018-07-19 06:02:23	42.864167000	-69.874000000		
T	2018-07-19 06:03:20	42.862833000	-69.875500000		
T	2018-07-19 06:04:18	42.861333000	-69.876833000		
T	2018-07-19 06:05:15	42.859833000	-69.878000000		
T	2018-07-19 06:06:04	42.858333000	-69.879000000		
T	2018-07-19 06:06:46	42.856833000	-69.880000000		
T	2018-07-19 06:07:24	42.855333000	-69.881000000		
T	2018-07-19 06:08:01	42.853833000	-69.882000000		
T	2018-07-19 06:08:39	42.852333000	-69.883000000		
T	2018-07-19 06:09:18	42.850833000	-69.884000000		
T	2018-07-19 06:09:57	42.849333000	-69.885000000		
T	2018-07-19 06:10:36	42.847833000	-69.886167000		
T	2018-07-19 06:11:14	42.846333000	-69.887167000		
T	2018-07-19 06:11:53	42.844833000	-69.888333000		
T	2018-07-19 06:12:31	42.843333000	-69.889333000		
T	2018-07-19 06:13:10	42.841833000	-69.890500000		
T	2018-07-19 06:13:49	42.840333000	-69.891500000		
T	2018-07-19 06:14:27	42.838833000	-69.892667000		
T	2018-07-19 06:15:05	42.837333000	-69.893667000		
T	2018-07-19 06:15:43	42.835833000	-69.894667000		
T	2018-07-19 06:16:22	42.834167000	-69.895500000		
T	2018-07-19 06:17:01	42.832667000	-69.896500000		
T	2018-07-19 06:17:41	42.831000000	-69.897333000		
T	2018-07-19 06:18:19	42.829500000	-69.898333000		
T	2018-07-19 06:18:58	42.827833000	-69.899167000		
T	2018-07-19 06:19:36	42.826333000	-69.900167000		
T	2018-07-19 06:20:14	42.824667000	-69.901000000		
T	2018-07-19 06:20:53	42.823167000	-69.902000000		
T	2018-07-19 06:21:32	42.821500000	-69.902833000		
T	2018-07-19 06:22:10	42.820000000	-69.903833000		
T	2018-07-19 06:22:49	42.818333000	-69.904667000		
T	2018-07-19 06:23:27	42.816833000	-69.905667000		
T	2018-07-19 06:24:04	42.815167000	-69.906500000		
T	2018-07-19 06:24:45	42.813500000	-69.907500000		
T	2018-07-19 06:25:24	42.811833000	-69.908333000		
T	2018-07-19 06:26:04	42.810333000	-69.909333000		
T	2018-07-19 06:26:41	42.808667000	-69.910167000		
T	2018-07-19 06:27:21	42.807000000	-69.911000000		
T	2018-07-19 06:28:00	42.805333000	-69.912000000		
T	2018-07-19 06:28:40	42.803667000	-69.912833000		
T	2018-07-19 06:29:19	42.802000000	-69.913667000		
T	2018-07-19 06:29:57	42.800333000	-69.914500000		
T	2018-07-19 06:30:36	42.798833000	-69.915500000		
T	2018-07-19 06:31:13	42.797167000	-69.916167000		
T	2018-07-19 06:31:51	42.795667000	-69.917167000		
T	2018-07-19 06:32:27	42.794000000	-69.918000000		
T	2018-07-19 06:33:07	42.792333000	-69.918833000		
T	2018-07-19 06:33:45	42.790833000	-69.919833000		
T	2018-07-19 06:34:23	42.789167000	-69.920667000		
T	2018-07-19 06:35:02	42.787500000	-69.921500000		
T	2018-07-19 06:35:41	42.785833000	-69.922333000		
T	2018-07-19 06:36:21	42.784167000	-69.923167000		
T	2018-07-19 06:36:58	42.782667000	-69.924167000		
T	2018-07-19 06:37:35	42.781000000	-69.925000000		
T	2018-07-19 06:38:14	42.779333000	-69.925833000		
T	2018-07-19 06:38:52	42.777833000	-69.926833000		
T	2018-07-19 06:39:28	42.776167000	-69.927500000		
T	2018-07-19 06:40:08	42.774500000	-69.928500000		
T	2018-07-19 06:40:47	42.772833000	-69.929333000		
T	2018-07-19 06:41:26	42.771167000	-69.930333000		
T	2018-07-19 06:42:05	42.769500000	-69.931167000		
T	2018-07-19 06:42:45	42.767833000	-69.932000000		
T	2018-07-19 06:43:24	42.766167000	-69.932833000		
T	2018-07-19 06:44:04	42.764500000	-69.933667000		
T	2018-07-19 06:44:41	42.763000000	-69.934667000		
T	2018-07-19 06:45:18	42.761333000	-69.935333000		
T	2018-07-19 06:45:57	42.759667000	-69.936333000		
T	2018-07-19 06:46:36	42.758000000	-69.937167000		
T	2018-07-19 06:47:15	42.756333000	-69.938000000		
T	2018-07-19 06:47:55	42.754667000	-69.938833000		
T	2018-07-19 06:48:35	42.753000000	-69.939833000		
T	2018-07-19 06:49:13	42.751333000	-69.940667000		
T	2018-07-19 06:49:53	42.749667000	-69.941500000		
T	2018-07-19 06:50:32	42.748000000	-69.942333000		
T	2018-07-19 06:51:10	42.746500000	-69.943333000		
T	2018-07-19 06:51:47	42.744833000	-69.944167000		
T	2018-07-19 06:52:28	42.743167000	-69.945167000		
T	2018-07-19 06:53:08	42.741500000	-69.946000000		
T	2018-07-19 06:53:47	42.739833000	-69.947000000		
T	2018-07-19 06:54:25	42.738167000	-69.947833000		
T	2018-07-19 06:55:01	42.736667000	-69.948833000		
T	2018-07-19 06:55:40	42.735000000	-69.949667000		
T	2018-07-19 06:56:20	42.733333000	-69.950667000		
T	2018-07-19 06:56:59	42.731667000	-69.951500000		
T	2018-07-19 06:57:40	42.730000000	-69.952333000		
T	2018-07-19 06:58:17	42.728500000	-69.953333000		
T	2018-07-19 06:58:56	42.726833000	-69.954167000		
T	2018-07-19 06:59:36	42.725167000	-69.955167000		
T	2018-07-19 07:00:15	42.723500000	-69.956000000		
T	2018-07-19 07:00:55	42.721833000	-69.956833000		
T	2018-07-19 07:01:34	42.720167000	-69.957667000		
T	2018-07-19 07:02:14	42.718500000	-69.958500000		
T	2018-07-19 07:02:53	42.717000000	-69.959500000		
T	2018-07-19 07:03:30	42.715333000	-69.960167000		
T	2018-07-19 07:04:10	42.713667000	-69.961167000		
T	2018-07-19 07:04:50	42.712000000	-69.962000000		
T	2018-07-19 07:05:29	42.710333000	-69.962833000		
T	2018-07-19 07:06:09	42.708833000	-69.963833000		
T	2018-07-19 07:06:46	42.707167000	-69.964667000		
T	2018-07-19 07:07:26	42.705500000	-69.965500000		
T	2018-07-19 07:08:05	42.704000000	-69.966500000		
T	2018-07-19 07:08:41	42.702333000	-69.967167000		
T	2018-07-19 07:09:18	42.700833000	-69.968167000		
T	2018-07-19 07:09:56	42.699167000	-69.969000000		
T	2018-07-19 07:10:35	42.697500000	-69.969833000		
T	2018-07-19 07:11:13	42.695833000	-69.970667000		
T	2018-07-19 07:11:52	42.694333000	-69.971667000		
T	2018-07-19 07:12:28	42.692667000	-69.972500000		
T	2018-07-19 07:13:08	42.691000000	-69.973333000		
T	2018-07-19 07:13:48	42.689333000	-69.974167000		
T	2018-07-19 07:14:25	42.687833000	-69.975167000		
T	2018-07-19 07:15:06	42.686167000	-69.976000000		
T	2018-07-19 07:15:44	42.684667000	-69.977000000		
T	2018-07-19 07:16:23	42.683000000	-69.977833000		
T	2018-07-19 07:17:03	42.681333000	-69.978833000		
T	2018-07-19 07:17:44	42.679667000	-69.979667000		
T	2018-07-19 07:18:23	42.678167000	-69.980667000		
T	2018-07-19 07:19:00	42.676500000	-69.981500000		
T	2018-07-19 07:19:41	42.674833000	-69.982333000		
T	2018-07-19 07:20:18	42.673333000	-69.983333000		
T	2018-07-19 07:20:57	42.671667000	-69.984167000		
T	2018-07-19 07:21:34	42.670167000	-69.985167000		
T	2018-07-19 07:22:15	42.668500000	-69.986000000		
T	2018-07-19 07:22:52	42.667000000	-69.987000000		
T	2018-07-19 07:23:32	42.665333000	-69.988000000		
T	2018-07-19 07:24:12	42.663667000	-69.988833000		
T	2018-07-19 07:24:50	42.662167000	-69.989833000		
T	2018-07-19 07:25:28	42.660500000	-69.990667000		
T	2018-07-19 07:26:07	42.658833000	-69.991667000		
T	2018-07-19 07:26:46	42.657333000	-69.992667000		
T	2018-07-19 07:27:23	42.655667000	-69.993500000		
T	2018-07-19 07:28:02	42.654167000	-69.994500000		
T	2018-07-19 07:28:39	42.652500000	-69.995333000		
T	2018-07-19 07:29:18	42.650833000	-69.996333000		
T	2018-07-19 07:29:58	42.649167000	-69.997167000		
T	2018-07-19 07:30:34	42.647667000	-69.998167000		
T	2018-07-19 07:31:14	42.646000000	-69.999167000		
T	2018-07-19 07:31:53	42.644333000	-70.000000000		
T	2018-07-19 07:32:29	42.642833000	-70.001000000		
T	2018-07-19 07:33:08	42.641167000	-70.001833000		
T	2018-07-19 07:33:47	42.639667000	-70.002833000		
T	2018-07-19 07:34:23	42.638000000	-70.003667000		
T	2018-07-19 07:35:02	42.636333000	-70.004500000		
T	2018-07-19 07:35:38	42.634833000	-70.005500000		
T	2018-07-19 07:36:16	42.633167000	-70.006333000		
T	2018-07-19 07:36:52	42.631667000	-70.007333000		
T	2018-07-19 07:37:30	42.630000000	-70.008167000		
T	2018-07-19 07:38:08	42.628500000	-70.009167000		
T	2018-07-19 07:38:45	42.626833000	-70.010000000		
T	2018-07-19 07:39:23	42.625333000	-70.011000000		
T	2018-07-19 07:39:59	42.623667000	-70.011833000		
T	2018-07-19 07:40:40	42.622000000	-70.012667000		
T	2018-07-19 07:41:15	42.620500000	-70.013667000		
T	2018-07-19 07:41:53	42.618833000	-70.014500000		
T	2018-07-19 07:42:32	42.617333000	-70.015500000		
T	2018-07-19 07:43:08	42.615667000	-70.016333000		
T	2018-07-19 07:43:46	42.614167000	-70.017333000		
T	2018-07-19 07:44:22	42.612500000	-70.018167000		
T	2018-07-19 07:45:01	42.610833000	-70.019000000		
T	2018-07-19 07:45:36	42.609333000	-70.020000000		
T	2018-07-19 07:46:14	42.607667000	-70.020833000		
T	2018-07-19 07:46:53	42.606000000	-70.021667000		
T	2018-07-19 07:47:30	42.604500000	-70.022667000		
T	2018-07-19 07:48:06	42.602833000	-70.023500000		
T	2018-07-19 07:48:45	42.601167000	-70.024500000		
T	2018-07-19 07:49:22	42.599500000	-70.025333000		
T	2018-07-19 07:50:00	42.597833000	-70.026167000		
T	2018-07-19 07:50:39	42.596167000	-70.027000000		
T	2018-07-19 07:51:18	42.594500000	-70.027833000		
T	2018-07-19 07:51:55	42.593000000	-70.028833000		
T	2018-07-19 07:52:30	42.591333000	-70.029667000		
T	2018-07-19 07:53:07	42.589667000	-70.030667000		
T	2018-07-19 07:53:46	42.588000000	-70.031500000		
T	2018-07-19 07:54:22	42.586500000	-70.032500000		
T	2018-07-19 07:54:58	42.584833000	-70.033333000		
T	2018-07-19 07:55:37	42.583167000	-70.034333000		
T	2018-07-19 07:56:15	42.581500000	-70.035167000		
T	2018-07-19 07:56:52	42.580000000	-70.036167000		
T	2018-07-19 07:57:27	42.578333000	-70.037000000		
T	2018-07-19 07:58:05	42.576667000	-70.038000000		
T	2018-07-19 07:58:42	42.575000000	-70.038833000		
T	2018-07-19 07:59:21	42.573333000	-70.039667000		
T	2018-07-19 07:59:57	42.571833000	-70.040667000		
T	2018-07-19 08:00:33	42.570167000	-70.041500000		
T	2018-07-19 08:01:11	42.568500000	-70.042500000		
T	2018-07-19 08:01:49	42.566833000	-70.043333000		
T	2018-07-19 08:02:27	42.565167000	-70.044333000		
T	2018-07-19 08:03:05	42.563500000	-70.045167000		
T	2018-07-19 08:03:43	42.561833000	-70.046000000		
T	2018-07-19 08:04:20	42.560167000	-70.046833000		
T	2018-07-19 08:04:57	42.558667000	-70.047833000		
T	2018-07-19 08:05:31	42.557000000	-70.048500000		
T	2018-07-19 08:06:08	42.555500000	-70.049500000		
T	2018-07-19 08:06:44	42.553833000	-70.050333000		
T	2018-07-19 08:07:22	42.552167000	-70.051167000		
T	2018-07-19 08:07:58	42.550667000	-70.052167000		
T	2018-07-19 08:08:34	42.549000000	-70.052833000		
T	2018-07-19 08:09:11	42.547500000	-70.053833000		
T	2018-07-19 08:09:46	42.545833000	-70.054667000		
T	2018-07-19 08:10:23	42.544167000	-70.055333000		
T	2018-07-19 08:11:00	42.542500000	-70.056333000		
T	2018-07-19 08:11:39	42.540833000	-70.057167000		
T	2018-07-19 08:12:18	42.539167000	-70.058167000		
T	2018-07-19 08:12:57	42.537500000	-70.059000000		
T	2018-07-19 08:13:33	42.536000000	-70.060000000		
T	2018-07-19 08:14:09	42.534333000	-70.060667000		
T	2018-07-19 08:14:45	42.532833000	-70.061667000		
T	2018-07-19 08:15:21	42.531167000	-70.062500000		
T	2018-07-19 08:15:59	42.529500000	-70.063333000		
T	2018-07-19 08:16:35	42.528000000	-70.064333000		
T	2018-07-19 08:17:10	42.526333000	-70.065000000		
T	2018-07-19 08:17:48	42.524667000	-70.066000000		
T	2018-07-19 08:18:28	42.523000000	-70.066833000		
T	2018-07-19 08:19:02	42.521500000	-70.067833000		
T	2018-07-19 08:19:40	42.519833000	-70.068667000		
T	2018-07-19 08:20:17	42.518333000	-70.069667000		
T	2018-07-19 08:20:54	42.516667000	-70.070500000		
T	2018-07-19 08:21:32	42.515000000	-70.071333000		
T	2018-07-19 08:22:11	42.513333000	-70.072167000		
T	2018-07-19 08:22:50	42.511667000	-70.073000000		
T	2018-07-19 08:23:29	42.510000000	-70.074000000		
T	2018-07-19 08:24:07	42.508333000	-70.075000000		
T	2018-07-19 08:24:47	42.506667000	-70.075833000		
T	2018-07-19 08:25:25	42.505000000	-70.076667000		
T	2018-07-19 08:26:05	42.503333000	-70.077500000		
T	2018-07-19 08:26:42	42.501667000	-70.078333000		
T	2018-07-19 08:27:23	42.500000000	-70.079167000		
T	2018-07-19 08:28:03	42.498333000	-70.080000000		
T	2018-07-19 08:28:42	42.496667000	-70.080833000		
T	2018-07-19 08:29:20	42.495000000	-70.081667000		
T	2018-07-19 08:29:58	42.493500000	-70.082667000		
T	2018-07-19 08:30:36	42.491833000	-70.083500000		
T	2018-07-19 08:31:15	42.490333000	-70.084500000		
T	2018-07-19 08:31:51	42.488667000	-70.085167000		
T	2018-07-19 08:32:27	42.487167000	-70.086167000		
T	2018-07-19 08:33:06	42.485500000	-70.087000000		
T	2018-07-19 08:33:41	42.484000000	-70.088000000		
T	2018-07-19 08:34:22	42.482333000	-70.088833000		
T	2018-07-19 08:34:57	42.480833000	-70.089833000		
T	2018-07-19 08:35:36	42.479167000	-70.090667000		
T	2018-07-19 08:36:12	42.477667000	-70.091667000		
T	2018-07-19 08:36:51	42.476000000	-70.092500000		
T	2018-07-19 08:37:26	42.474500000	-70.093500000		
T	2018-07-19 08:38:06	42.472833000	-70.094333000		
T	2018-07-19 08:38:44	42.471333000	-70.095333000		
T	2018-07-19 08:39:21	42.469667000	-70.096167000		
T	2018-07-19 08:39:59	42.468000000	-70.097000000		
T	2018-07-19 08:40:38	42.466500000	-70.098000000		
T	2018-07-19 08:41:15	42.464833000	-70.098833000		
T	2018-07-19 08:41:52	42.463333000	-70.099833000		
T	2018-07-19 08:42:30	42.461833000	-70.100833000		
T	2018-07-19 08:43:07	42.460333000	-70.101833000		
T	2018-07-19 08:43:45	42.458667000	-70.102833000		
T	2018-07-19 08:44:25	42.457000000	-70.103667000		
T	2018-07-19 08:45:01	42.455500000	-70.104667000		
T	2018-07-19 08:45:39	42.454000000	-70.105667000		
T	2018-07-19 08:46:17	42.452333000	-70.106500000		
T	2018-07-19 08:46:54	42.450833000	-70.107500000		
T	2018-07-19 08:47:32	42.449333000	-70.108500000		
T	2018-07-19 08:48:11	42.447667000	-70.109333000		
T	2018-07-19 08:48:47	42.446167000	-70.110333000		
T	2018-07-19 08:49:26	42.444667000	-70.111333000		
T	2018-07-19 08:50:04	42.443000000	-70.112167000		
T	2018-07-19 08:50:43	42.441333000	-70.113167000		
T	2018-07-19 08:51:23	42.439833000	-70.114167000		
T	2018-07-19 08:52:01	42.438167000	-70.115000000		
T	2018-07-19 08:52:39	42.436667000	-70.116000000		
T	2018-07-19 08:53:17	42.435000000	-70.116833000		
T	2018-07-19 08:53:55	42.433500000	-70.117833000		
T	2018-07-19 08:54:35	42.431833000	-70.118667000		
T	2018-07-19 08:55:16	42.430167000	-70.119667000		
T	2018-07-19 08:55:57	42.428500000	-70.120500000		
T	2018-07-19 08:56:36	42.427000000	-70.121500000		
T	2018-07-19 08:57:14	42.425333000	-70.122333000		
T	2018-07-19 08:57:54	42.423667000	-70.123333000		
T	2018-07-19 08:58:35	42.422000000	-70.124167000		
T	2018-07-19 08:59:12	42.420500000	-70.125167000		
T	2018-07-19 08:59:51	42.419000000	-70.126167000		
T	2018-07-19 09:00:32	42.417333000	-70.127167000		
T	2018-07-19 09:01:13	42.415667000	-70.128000000		
T	2018-07-19 09:01:50	42.414167000	-70.129000000		
T	2018-07-19 09:02:28	42.412500000	-70.129833000		
T	2018-07-19 09:03:09	42.410833000	-70.130833000		
T	2018-07-19 09:03:49	42.409167000	-70.131667000		
T	2018-07-19 09:04:26	42.407667000	-70.132667000		
T	2018-07-19 09:05:07	42.406000000	-70.133500000		
T	2018-07-19 09:05:45	42.404500000	-70.134500000		
T	2018-07-19 09:06:25	42.402833000	-70.135500000		
T	2018-07-19 09:07:06	42.401167000	-70.136333000		
T	2018-07-19 09:07:47	42.399500000	-70.137333000		
T	2018-07-19 09:08:28	42.397833000	-70.138333000		
T	2018-07-19 09:09:09	42.396333000	-70.139333000		
T	2018-07-19 09:09:46	42.394667000	-70.140167000		
T	2018-07-19 09:10:28	42.393000000	-70.141167000		
T	2018-07-19 09:11:08	42.391333000	-70.142000000		
T	2018-07-19 09:11:46	42.389833000	-70.143000000		
T	2018-07-19 09:12:26	42.388167000	-70.143833000		
T	2018-07-19 09:13:03	42.386667000	-70.144833000		
T	2018-07-19 09:13:42	42.385167000	-70.145833000		
T	2018-07-19 09:14:21	42.383500000	-70.146833000		
T	2018-07-19 09:15:03	42.381833000	-70.147833000		
T	2018-07-19 09:15:43	42.380167000	-70.148667000		
T	2018-07-19 09:16:20	42.378667000	-70.149667000		
T	2018-07-19 09:16:59	42.377000000	-70.150500000		
T	2018-07-19 09:17:36	42.375500000	-70.151500000		
T	2018-07-19 09:18:15	42.374000000	-70.152500000		
T	2018-07-19 09:18:55	42.372333000	-70.153500000		
T	2018-07-19 09:19:34	42.370667000	-70.154333000		
T	2018-07-19 09:20:12	42.369167000	-70.155333000		
T	2018-07-19 09:20:50	42.367667000	-70.156333000		
T	2018-07-19 09:21:28	42.366000000	-70.157167000		
T	2018-07-19 09:22:05	42.364500000	-70.158167000		
T	2018-07-19 09:22:44	42.363000000	-70.159167000		
T	2018-07-19 09:23:22	42.361333000	-70.160000000		
T	2018-07-19 09:23:59	42.359833000	-70.161000000		
T	2018-07-19 09:24:36	42.358333000	-70.162000000		
T	2018-07-19 09:25:15	42.356833000	-70.163000000		
T	2018-07-19 09:25:52	42.355167000	-70.163833000		
T	2018-07-19 09:26:28	42.353667000	-70.164833000		
T	2018-07-19 09:27:04	42.352167000	-70.165833000		
T	2018-07-19 09:27:43	42.350667000	-70.166833000		
T	2018-07-19 09:28:21	42.349000000	-70.167833000		
T	2018-07-19 09:28:59	42.347500000	-70.168833000		
T	2018-07-19 09:29:35	42.346000000	-70.169833000		
T	2018-07-19 09:30:14	42.344500000	-70.170833000		
T	2018-07-19 09:30:51	42.342833000	-70.171667000		
T	2018-07-19 09:31:28	42.341333000	-70.172833000		
T	2018-07-19 09:32:07	42.339667000	-70.173667000		
T	2018-07-19 09:32:47	42.338000000	-70.174667000		
T	2018-07-19 09:33:26	42.336333000	-70.175500000		
T	2018-07-19 09:34:04	42.334833000	-70.176500000		
T	2018-07-19 09:34:42	42.333167000	-70.177333000		
T	2018-07-19 09:35:22	42.331500000	-70.178167000		
T	2018-07-19 09:36:00	42.329833000	-70.179167000		
T	2018-07-19 09:36:40	42.328167000	-70.180000000		
T	2018-07-19 09:37:19	42.326667000	-70.181000000		
T	2018-07-19 09:37:57	42.325000000	-70.181833000		
T	2018-07-19 09:38:36	42.323333000	-70.182833000		
T	2018-07-19 09:39:18	42.321667000	-70.183833000		
T	2018-07-19 09:39:58	42.320000000	-70.184667000		
T	2018-07-19 09:40:39	42.318333000	-70.185500000		
T	2018-07-19 09:41:18	42.316833000	-70.186500000		
T	2018-07-19 09:41:55	42.315167000	-70.187333000		
T	2018-07-19 09:42:35	42.313500000	-70.188167000		
T	2018-07-19 09:43:17	42.311833000	-70.189167000		
T	2018-07-19 09:43:57	42.310167000	-70.190000000		
T	2018-07-19 09:44:37	42.308500000	-70.190833000		
T	2018-07-19 09:45:19	42.306833000	-70.191833000		
T	2018-07-19 09:46:00	42.305167000	-70.192667000		
T	2018-07-19 09:46:42	42.303500000	-70.193667000		
T	2018-07-19 09:47:22	42.301833000	-70.194500000		
T	2018-07-19 09:48:01	42.300333000	-70.195500000		
T	2018-07-19 09:48:41	42.298667000	-70.196333000		
T	2018-07-19 09:49:21	42.297000000	-70.197167000		
T	2018-07-19 09:49:59	42.295500000	-70.198167000		
T	2018-07-19 09:50:40	42.293833000	-70.199000000		
T	2018-07-19 09:51:18	42.292333000	-70.200000000		
T	2018-07-19 09:52:00	42.290667000	-70.200833000		
T	2018-07-19 09:52:40	42.289167000	-70.201833000		
T	2018-07-19 09:53:20	42.287500000	-70.202667000		
T	2018-07-19 09:54:00	42.286000000	-70.203667000		
